date,sku_code,product_name,category,quantity_sold
2025-11-25,REY0450070,Reynolds 045 Pen Blue,household,11
2025-11-26,REY0450070,Reynolds 045 Pen Blue,household,28
2025-11-27,REY0450070,Reynolds 045 Pen Blue,household,36
2025-11-28,REY0450070,Reynolds 045 Pen Blue,household,16
2025-11-29,REY0450070,Reynolds 045 Pen Blue,household,13
2025-11-30,REY0450070,Reynolds 045 Pen Blue,household,3
2025-12-01,REY0450070,Reynolds 045 Pen Blue,household,25
2025-12-02,REY0450070,Reynolds 045 Pen Blue,household,9
2025-12-03,REY0450070,Reynolds 045 Pen Blue,household,47
2025-12-04,REY0450070,Reynolds 045 Pen Blue,household,25
2025-12-05,REY0450070,Reynolds 045 Pen Blue,household,48
2025-12-06,REY0450070,Reynolds 045 Pen Blue,household,7
2025-12-07,REY0450070,Reynolds 045 Pen Blue,household,13
2025-12-08,REY0450070,Reynolds 045 Pen Blue,household,28
2025-12-09,REY0450070,Reynolds 045 Pen Blue,household,26
2025-12-10,REY0450070,Reynolds 045 Pen Blue,household,12
2025-12-11,REY0450070,Reynolds 045 Pen Blue,household,7
2025-12-12,REY0450070,Reynolds 045 Pen Blue,household,12
2025-12-13,REY0450070,Reynolds 045 Pen Blue,household,10
2025-12-14,REY0450070,Reynolds 045 Pen Blue,household,44
2025-12-15,REY0450070,Reynolds 045 Pen Blue,household,18
2025-12-16,REY0450070,Reynolds 045 Pen Blue,household,5
2025-12-17,REY0450070,Reynolds 045 Pen Blue,household,16
2025-12-18,REY0450070,Reynolds 045 Pen Blue,household,48
2025-12-19,REY0450070,Reynolds 045 Pen Blue,household,9
2025-12-20,REY0450070,Reynolds 045 Pen Blue,household,54
2025-12-21,REY0450070,Reynolds 045 Pen Blue,household,5
2025-12-22,REY0450070,Reynolds 045 Pen Blue,household,22
2025-12-23,REY0450070,Reynolds 045 Pen Blue,household,18
2025-12-24,REY0450070,Reynolds 045 Pen Blue,household,14
2025-12-25,REY0450070,Reynolds 045 Pen Blue,household,10
2025-12-26,REY0450070,Reynolds 045 Pen Blue,household,19
2025-12-27,REY0450070,Reynolds 045 Pen Blue,household,27
2025-12-28,REY0450070,Reynolds 045 Pen Blue,household,8
2025-12-29,REY0450070,Reynolds 045 Pen Blue,household,9
2025-12-30,REY0450070,Reynolds 045 Pen Blue,household,18
2025-12-31,REY0450070,Reynolds 045 Pen Blue,household,45
2024-01-01,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,47
2024-01-02,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,10
2024-01-03,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,13
2024-01-04,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,18
2024-01-05,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,84
2024-01-06,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,23
2024-01-07,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,19
2024-01-08,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,25
2024-01-09,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,24
2024-01-10,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,42
2024-01-11,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,24
2024-01-12,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,9
2024-01-13,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,17
2024-01-14,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,34
2024-01-15,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,30
2024-01-16,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,43
2024-01-17,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,20
2024-01-18,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,17
2024-01-19,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,18
2024-01-20,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,7
2024-01-21,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,38
2024-01-22,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,8
2024-01-23,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,20
2024-01-24,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,15
2024-01-25,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,34
2024-01-26,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,6
2024-01-27,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,21
2024-01-28,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,12
2024-01-29,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,14
2024-01-30,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,0
2024-01-31,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,7
2024-02-01,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,13
2024-02-02,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,131
2024-02-03,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,5
2024-02-04,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,20
2024-02-05,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,24
2024-02-06,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,24
2024-02-07,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,11
2024-02-08,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,53
2024-02-09,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,23
2024-02-10,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,9
2024-02-11,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,11
2024-02-12,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,61
2024-02-13,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,15
2024-02-14,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,31
2024-02-15,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,4
2024-02-16,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,29
2024-02-17,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,16
2024-02-18,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,8
2024-02-19,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,6
2024-02-20,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,26
2024-02-21,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,19
2024-02-22,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,21
2024-02-23,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,8
2024-02-24,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,18
2024-02-25,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,15
2024-02-26,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,6
2024-02-27,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,14
2024-02-28,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,7
2024-02-29,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,23
2024-03-01,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,8
2024-03-02,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,9
2024-03-03,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,28
2024-03-04,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,17
2024-03-05,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,11
2024-03-06,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,61
2024-03-07,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,29
2024-03-08,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,11
2024-03-09,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,59
2024-03-10,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,53
2024-03-11,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,4
2024-03-12,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,27
2024-03-13,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,22
2024-03-14,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,13
2024-03-15,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,62
2024-03-16,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,13
2024-03-17,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,15
2024-03-18,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,2
2024-03-19,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,11
2024-03-20,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,13
2024-03-21,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,44
2024-03-22,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,18
2024-03-23,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,23
2024-03-24,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,24
2024-03-25,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,18
2024-03-26,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,13
2024-03-27,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,22
2024-03-28,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,88
2024-03-29,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,13
2024-03-30,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,19
2024-03-31,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,44
2024-04-01,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,78
2024-04-02,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,60
2024-04-03,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,10
2024-04-04,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,15
2024-04-05,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,111
2024-04-06,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,87
2024-04-07,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,140
2024-04-08,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,6
2024-04-09,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,76
2024-04-10,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,28
2024-04-11,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,39
2024-04-12,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,106
2024-04-13,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,58
2024-04-14,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,25
2024-04-15,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,26
2024-04-16,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,30
2024-04-17,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,54
2024-04-18,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,10
2024-04-19,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,14
2024-04-20,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,1
2024-04-21,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,5
2024-04-22,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,29
2024-04-23,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,6
2024-04-24,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,14
2024-04-25,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,16
2024-04-26,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,11
2024-04-27,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,40
2024-04-28,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,35
2024-04-29,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,9
2024-04-30,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,34
2024-05-01,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,24
2024-05-02,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,18
2024-05-03,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,6
2024-05-04,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,3
2024-05-05,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,11
2024-05-06,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,28
2024-05-07,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,20
2024-05-08,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,11
2024-05-09,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,16
2024-05-10,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,12
2024-05-11,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,5
2024-05-12,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,30
2024-05-13,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,39
2024-05-14,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,25
2024-05-15,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,10
2024-05-16,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,4
2024-05-17,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,11
2024-05-18,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,24
2024-05-19,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,21
2024-05-20,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,0
2024-05-21,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,17
2024-05-22,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,12
2024-05-23,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,9
2024-05-24,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,2
2024-05-25,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,3
2024-05-26,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,19
2024-05-27,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,20
2024-05-28,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,47
2024-05-29,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,18
2024-05-30,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,4
2024-05-31,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,9
2024-06-01,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,15
2024-06-02,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,53
2024-06-03,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,33
2024-06-04,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,2
2024-06-05,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,11
2024-06-06,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,18
2024-06-07,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,24
2024-06-08,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,25
2024-06-09,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,13
2024-06-10,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,11
2024-06-11,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,25
2024-06-12,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,43
2024-06-13,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,7
2024-06-14,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,28
2024-06-15,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,6
2024-06-16,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,32
2024-06-17,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,10
2024-06-18,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,10
2024-06-19,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,4
2024-06-20,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,58
2024-06-21,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,16
2024-06-22,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,9
2024-06-23,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,6
2024-06-24,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,11
2024-06-25,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,42
2024-06-26,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,15
2024-06-27,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,33
2024-06-28,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,18
2024-06-29,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,22
2024-06-30,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,57
2024-07-01,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,2
2024-07-02,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,12
2024-07-03,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,13
2024-07-04,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,23
2024-07-05,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,53
2024-07-06,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,11
2024-07-07,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,9
2024-07-08,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,9
2024-07-09,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,35
2024-07-10,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,33
2024-07-11,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,9
2024-07-12,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,27
2024-07-13,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,34
2024-07-14,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,8
2024-07-15,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,32
2024-07-16,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,0
2024-07-17,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,7
2024-07-18,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,4
2024-07-19,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,38
2024-07-20,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,0
2024-07-21,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,37
2024-07-22,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,38
2024-07-23,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,3
2024-07-24,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,11
2024-07-25,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,18
2024-07-26,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,6
2024-07-27,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,19
2024-07-28,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,7
2024-07-29,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,23
2024-07-30,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,2
2024-07-31,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,46
2024-08-01,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,5
2024-08-02,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,41
2024-08-03,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,31
2024-08-04,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,4
2024-08-05,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,47
2024-08-06,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,20
2024-08-07,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,15
2024-08-08,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,25
2024-08-09,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,29
2024-08-10,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,19
2024-08-11,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,8
2024-08-12,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,4
2024-08-13,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,4
2024-08-14,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,18
2024-08-15,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,14
2024-08-16,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,14
2024-08-17,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,9
2024-08-18,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,28
2024-08-19,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,10
2024-08-20,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,107
2024-08-21,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,18
2024-08-22,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,10
2024-08-23,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,64
2024-08-24,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,82
2024-08-25,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,39
2024-08-26,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,20
2024-08-27,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,33
2024-08-28,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,48
2024-08-29,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,16
2024-08-30,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,55
2024-08-31,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,47
2024-09-01,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,16
2024-09-02,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,24
2024-09-03,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,29
2024-09-04,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,32
2024-09-05,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,2
2024-09-06,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,18
2024-09-07,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,30
2024-09-08,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,34
2024-09-09,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,11
2024-09-10,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,40
2024-09-11,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,25
2024-09-12,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,17
2024-09-13,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,22
2024-09-14,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,2
2024-09-15,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,9
2024-09-16,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,65
2024-09-17,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,45
2024-09-18,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,30
2024-09-19,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,7
2024-09-20,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,23
2024-09-21,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,38
2024-09-22,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,30
2024-09-23,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,4
2024-09-24,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,19
2024-09-25,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,6
2024-09-26,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,18
2024-09-27,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,12
2024-09-28,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,36
2024-09-29,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,47
2024-09-30,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,8
2024-10-01,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,51
2024-10-02,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,132
2024-10-03,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,35
2024-10-04,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,16
2024-10-05,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,10
2024-10-06,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,23
2024-10-07,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,10
2024-10-08,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,8
2024-10-09,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,45
2024-10-10,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,16
2024-10-11,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,35
2024-10-12,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,46
2024-10-13,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,4
2024-10-14,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,19
2024-10-15,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,40
2024-10-16,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,78
2024-10-17,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,33
2024-10-18,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,80
2024-10-19,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,85
2024-10-20,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,40
2024-10-21,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,61
2024-10-22,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,60
2024-10-23,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,39
2024-10-24,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,109
2024-10-25,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,46
2024-10-26,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,37
2024-10-27,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,3
2024-10-28,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,32
2024-10-29,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,22
2024-10-30,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,55
2024-10-31,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,83
2024-11-01,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,29
2024-11-02,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,62
2024-11-03,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,70
2024-11-04,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,42
2024-11-05,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,19
2024-11-06,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,66
2024-11-07,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,29
2024-11-08,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,7
2024-11-09,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,45
2024-11-10,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,1
2024-11-11,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,13
2024-11-12,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,30
2024-11-13,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,20
2024-11-14,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,5
2024-11-15,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,30
2024-11-16,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,25
2024-11-17,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,26
2024-11-18,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,20
2024-11-19,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,32
2024-11-20,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,12
2024-11-21,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,25
2024-11-22,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,28
2024-11-23,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,17
2024-11-24,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,10
2024-11-25,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,1
2024-11-26,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,9
2024-11-27,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,14
2024-11-28,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,23
2024-11-29,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,16
2024-11-30,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,61
2024-12-01,CADDAI0071,Cadbury Dairy Milk 40g,confectionery,39
